t,Steps,Event,idx,TFSI,TFSI-flip,EC,EC-flip,Li,Li-flip,TFSI-2,TFSI-2-flip,EC-2,EC-2-flip,Li-2,Li-2-flip,dx,dy,dz,dr,d,fast,system
2754.0,1836,6,68.0,2.0,38,2.0,4,0.0,0,4.0,48,0.0,51,0.0,0,1.11,-1.29,0.26,1.72,298.26,0.0,B6T1
2754.0,1836,6,69.0,2.0,24,2.0,4,0.0,0,2.0,51,0.0,69,0.0,0,-1.24,-0.15,1.15,1.7,295.21,0.0,B6T1
2754.0,1836,6,70.0,0.0,37,4.0,9,0.0,0,0.0,156,0.0,16,0.0,0,1.74,-1.08,3.0,3.63,297.08,1.0,B6T1
2754.0,1836,6,71.0,0.0,36,3.0,10,0.0,0,3.0,136,0.0,111,0.0,20,0.77,-1.15,-0.35,1.43,287.12,0.0,B6T1
2754.0,1836,6,72.0,2.0,87,2.0,25,0.0,0,2.0,131,1.0,117,0.0,20,0.09,1.26,2.88,3.14,316.66,1.0,B6T1
2754.0,1836,6,73.0,4.0,100,1.0,0,0.0,0,4.0,92,0.0,84,0.0,2,0.23,1.47,-0.54,1.58,310.01,0.0,B6T1
2754.0,1836,6,74.0,1.0,35,3.0,10,0.0,0,2.0,175,0.0,18,0.0,26,3.81,-1.49,1.74,4.45,342.51,1.0,B6T1
2754.0,1836,6,75.0,1.0,82,3.0,42,0.0,0,2.0,166,1.0,166,0.0,0,-0.84,1.8,-0.12,1.99,297.54,0.0,B6T1
2754.0,1836,6,76.0,2.0,16,2.0,4,0.0,0,4.0,41,0.0,14,0.0,0,2.41,0.07,1.4,2.79,279.0,0.0,B6T1
2754.0,1836,6,77.0,0.0,92,3.0,30,0.0,18,3.0,172,1.0,147,1.0,83,-0.19,-0.08,0.42,0.47,307.42,0.0,B6T1
2754.0,1836,6,78.0,0.0,53,4.0,76,0.0,0,1.0,80,1.0,188,0.0,0,0.62,1.65,2.58,3.12,297.18,1.0,B6T1
2754.0,1836,6,79.0,1.0,17,4.0,8,0.0,0,1.0,110,0.0,48,0.0,0,3.38,-1.63,1.23,3.95,271.13,1.0,B6T1
2754.0,1836,6,80.0,2.0,27,2.0,34,0.0,0,2.0,45,0.0,101,0.0,2,-1.1,3.2,-3.7,5.01,302.36,1.0,B6T1
2754.0,1836,6,81.0,2.0,92,2.0,16,0.0,0,3.0,193,0.0,65,0.0,96,2.55,-1.57,-1.24,3.24,289.05,1.0,B6T1
2754.0,1836,6,82.0,1.0,35,3.0,14,0.0,0,2.0,108,0.0,103,0.0,0,1.93,-1.92,-0.99,2.9,286.36,0.0,B6T1
2754.0,1836,6,83.0,0.0,30,4.0,42,0.0,0,1.0,74,0.0,121,0.0,0,0.71,-2.33,2.17,3.26,305.69,1.0,B6T1
2754.0,1836,6,84.0,3.0,73,1.0,13,0.0,0,4.0,185,0.0,32,0.0,30,-1.98,3.29,-1.11,4.0,309.96,1.0,B6T1
2754.0,1836,6,85.0,2.0,48,1.0,45,0.0,0,3.0,127,1.0,132,0.0,34,-4.47,-0.49,-0.18,4.5,288.15,1.0,B6T1
2754.0,1836,6,86.0,2.0,25,2.0,9,0.0,0,2.0,58,0.0,35,0.0,0,2.71,-1.8,-0.53,3.3,314.34,1.0,B6T1
2754.0,1836,6,87.0,2.0,77,3.0,55,0.0,18,2.0,175,2.0,145,1.0,93,1.25,-5.43,-1.27,5.71,338.02,1.0,B6T1
2754.0,1836,6,88.0,3.0,96,1.0,8,0.0,0,4.0,84,0.0,124,0.0,58,1.57,-0.89,0.64,1.91,289.09,0.0,B6T1
2754.0,1836,6,89.0,4.0,111,1.0,4,0.0,0,4.0,92,1.0,113,0.0,26,-1.25,-1.56,1.18,2.32,294.34,0.0,B6T1
2754.0,1836,6,90.0,1.0,68,3.0,34,0.0,6,1.0,175,1.0,173,0.0,97,-0.47,-0.48,-1.01,1.21,293.36,0.0,B6T1
2754.0,1836,6,91.0,0.0,32,4.0,81,0.0,54,0.0,144,3.0,196,1.0,104,-0.42,0.77,-0.12,0.89,288.82,0.0,B6T1
2754.0,1836,6,92.0,1.0,10,3.0,20,0.0,0,1.0,20,1.0,143,0.0,0,-1.39,-1.25,-1.29,2.27,254.46,0.0,B6T1
2754.0,1836,6,93.0,2.0,34,2.0,0,0.0,0,3.0,167,0.0,76,0.0,2,-1.29,0.17,-0.66,1.46,286.79,0.0,B6T1
2754.0,1836,6,94.0,0.0,1,4.0,26,0.0,0,0.0,97,0.0,43,0.0,10,0.71,-0.38,-2.37,2.5,309.18,0.0,B6T1
2754.0,1836,6,95.0,0.0,10,4.0,32,0.0,0,1.0,118,0.0,71,0.0,0,1.97,1.4,-0.64,2.5,294.11,0.0,B6T1
2754.0,1836,6,96.0,2.0,35,2.0,100,0.0,0,2.0,109,2.0,137,0.0,0,-2.08,5.06,-0.32,5.48,334.1,1.0,B6T1
2754.0,1836,6,97.0,2.0,61,3.0,31,0.0,0,2.0,169,0.0,87,0.0,18,-4.98,0.41,0.6,5.03,305.63,1.0,B6T1
2754.0,1836,6,98.0,2.0,57,2.0,12,0.0,0,3.0,141,0.0,61,0.0,0,0.64,2.58,0.3,2.68,308.05,0.0,B6T1
2754.0,1836,6,99.0,1.0,92,3.0,21,0.0,4,1.0,169,1.0,159,0.0,78,-0.82,-1.31,0.69,1.69,312.2,0.0,B6T1
2754.0,1836,6,100.0,1.0,71,4.0,119,0.0,54,2.0,78,2.0,189,1.0,104,-0.46,1.58,-0.15,1.65,332.14,0.0,B6T1
3213.0,2142,7,1.0,0.0,77,3.0,40,0.0,0,0.0,124,1.0,139,0.0,0,1.36,-2.7,-0.32,3.04,297.29,1.0,B6T1
3213.0,2142,7,2.0,3.0,96,1.0,10,0.0,0,4.0,199,1.0,118,0.0,126,0.58,0.96,-0.86,1.41,293.4,0.0,B6T1
3213.0,2142,7,3.0,0.0,61,3.0,15,0.0,6,1.0,134,1.0,61,0.0,56,1.27,2.27,-0.39,2.63,318.2,0.0,B6T1
3213.0,2142,7,4.0,2.0,75,2.0,12,0.0,0,4.0,181,0.0,84,0.0,20,3.44,1.26,-1.06,3.81,294.42,1.0,B6T1
3213.0,2142,7,5.0,0.0,0,4.0,102,0.0,0,0.0,0,3.0,178,0.0,0,0.4,1.47,-1.32,2.02,281.97,0.0,B6T1
3213.0,2142,7,6.0,1.0,54,3.0,58,0.0,0,2.0,118,0.0,73,0.0,20,-0.49,-0.74,1.5,1.74,318.37,0.0,B6T1
3213.0,2142,7,7.0,1.0,55,3.0,37,0.0,8,1.0,175,1.0,169,0.0,45,-2.06,-0.04,1.39,2.49,292.6,0.0,B6T1
3213.0,2142,7,8.0,2.0,82,2.0,16,0.0,0,3.0,193,0.0,49,0.0,58,3.29,2.81,4.09,5.95,302.05,1.0,B6T1
3213.0,2142,7,9.0,1.0,49,3.0,35,0.0,0,1.0,156,1.0,90,0.0,20,-0.65,0.27,-0.35,0.79,279.57,0.0,B6T1
3213.0,2142,7,10.0,1.0,51,3.0,19,0.0,0,2.0,106,0.0,148,0.0,2,-0.2,-0.35,0.17,0.44,275.7,0.0,B6T1
3213.0,2142,7,11.0,0.0,56,4.0,47,0.0,10,0.0,165,1.0,128,0.0,49,-4.15,3.43,0.03,5.38,298.53,1.0,B6T1
3213.0,2142,7,12.0,1.0,71,3.0,63,0.0,18,2.0,159,1.0,157,1.0,63,-2.61,1.01,-1.13,3.02,302.52,1.0,B6T1
3213.0,2142,7,13.0,2.0,55,2.0,47,0.0,0,2.0,38,2.0,157,0.0,0,5.11,1.68,1.2,5.51,303.79,1.0,B6T1
3213.0,2142,7,14.0,4.0,103,1.0,10,0.0,0,5.0,186,0.0,77,0.0,102,-1.01,0.71,-0.42,1.3,304.14,0.0,B6T1
3213.0,2142,7,15.0,0.0,84,4.0,38,0.0,0,0.0,157,0.0,136,0.0,34,-0.22,0.66,-2.96,3.04,309.56,1.0,B6T1
3213.0,2142,7,16.0,1.0,98,3.0,42,0.0,0,3.0,109,1.0,155,0.0,0,1.73,1.63,5.37,5.87,322.21,1.0,B6T1
3213.0,2142,7,17.0,2.0,83,2.0,35,0.0,4,2.0,173,1.0,140,0.0,92,-0.52,-2.46,0.7,2.61,300.33,0.0,B6T1
3213.0,2142,7,18.0,0.0,6,4.0,6,0.0,0,1.0,157,0.0,30,0.0,0,-3.03,-2.16,-0.93,3.84,290.39,1.0,B6T1
3213.0,2142,7,19.0,0.0,29,4.0,66,0.0,0,0.0,95,0.0,161,0.0,4,-0.02,2.04,-0.7,2.16,330.29,0.0,B6T1
3213.0,2142,7,20.0,3.0,76,1.0,0,0.0,0,3.0,123,0.0,18,0.0,0,-0.6,-0.52,0.19,0.82,293.54,0.0,B6T1
3213.0,2142,7,21.0,2.0,104,2.0,4,0.0,0,4.0,161,0.0,28,0.0,2,-0.13,1.39,1.47,2.03,272.77,0.0,B6T1
3213.0,2142,7,22.0,2.0,27,2.0,7,0.0,0,2.0,63,0.0,24,0.0,4,-0.87,-0.79,0.56,1.3,284.42,0.0,B6T1
3213.0,2142,7,23.0,4.0,93,1.0,2,0.0,0,4.0,117,0.0,6,0.0,0,1.48,-0.26,0.34,1.54,311.76,0.0,B6T1
3213.0,2142,7,24.0,0.0,104,4.0,50,0.0,24,1.0,183,0.0,142,0.0,66,0.13,-0.42,0.73,0.85,283.43,0.0,B6T1
3213.0,2142,7,25.0,2.0,109,2.0,60,0.0,0,3.0,166,0.0,83,0.0,0,-0.78,-1.58,0.06,1.76,289.02,0.0,B6T1
3213.0,2142,7,26.0,1.0,100,3.0,57,0.0,0,2.0,145,0.0,163,0.0,86,0.87,-0.34,0.28,0.98,300.05,0.0,B6T1
3213.0,2142,7,27.0,3.0,95,1.0,15,0.0,0,3.0,88,0.0,51,0.0,0,2.13,-4.95,2.27,5.85,304.03,1.0,B6T1
3213.0,2142,7,28.0,2.0,44,2.0,63,0.0,0,6.0,187,0.0,119,1.0,105,1.06,2.52,-0.9,2.88,302.19,0.0,B6T1
3213.0,2142,7,29.0,1.0,20,3.0,10,0.0,0,2.0,104,0.0,61,0.0,6,-1.69,2.37,0.6,2.97,285.6,0.0,B6T1
3213.0,2142,7,30.0,3.0,68,1.0,16,0.0,0,3.0,94,0.0,20,0.0,0,-1.35,-0.43,-0.05,1.42,313.73,0.0,B6T1
3213.0,2142,7,31.0,2.0,82,3.0,33,0.0,0,2.0,160,0.0,114,0.0,0,-0.84,-2.07,2.24,3.16,327.0,1.0,B6T1
3213.0,2142,7,32.0,3.0,104,1.0,6,0.0,0,4.0,135,0.0,88,0.0,4,-0.26,-0.89,0.97,1.34,291.9,0.0,B6T1
3213.0,2142,7,33.0,0.0,0,5.0,97,0.0,0,0.0,2,1.0,160,0.0,0,-0.59,1.01,0.91,1.48,281.8,0.0,B6T1
3213.0,2142,7,34.0,2.0,58,2.0,0,0.0,0,3.0,142,1.0,39,0.0,6,1.46,0.24,-0.8,1.68,279.07,0.0,B6T1
3213.0,2142,7,35.0,2.0,116,3.0,12,0.0,0,3.0,137,0.0,58,0.0,0,-1.33,-0.76,-0.19,1.54,294.53,0.0,B6T1
3213.0,2142,7,36.0,0.0,10,4.0,20,0.0,0,0.0,86,1.0,164,0.0,0,-0.3,-1.73,1.16,2.1,252.12,0.0,B6T1
3213.0,2142,7,37.0,2.0,22,2.0,29,0.0,0,3.0,33,0.0,131,0.0,4,-2.14,-3.13,-0.67,3.85,310.35,1.0,B6T1
3213.0,2142,7,38.0,0.0,2,4.0,35,0.0,0,1.0,87,0.0,136,0.0,0,2.46,-0.04,0.24,2.47,302.13,0.0,B6T1
3213.0,2142,7,39.0,2.0,112,2.0,5,0.0,4,5.0,144,1.0,65,1.0,79,-0.16,0.65,1.56,1.7,291.14,0.0,B6T1
3213.0,2142,7,40.0,1.0,27,3.0,21,0.0,0,2.0,86,0.0,136,0.0,6,0.52,0.96,-2.99,3.18,296.81,1.0,B6T1
3213.0,2142,7,41.0,2.0,45,1.0,24,0.0,16,3.0,155,0.0,100,0.0,101,0.82,3.15,-1.3,3.5,281.84,1.0,B6T1
3213.0,2142,7,42.0,4.0,62,1.0,37,0.0,12,4.0,145,0.0,81,0.0,42,1.84,-1.74,-0.24,2.54,346.53,0.0,B6T1
3213.0,2142,7,43.0,3.0,88,1.0,0,0.0,0,4.0,77,0.0,8,0.0,2,0.17,0.8,-0.49,0.95,249.19,0.0,B6T1
3213.0,2142,7,44.0,2.0,58,2.0,40,0.0,0,2.0,55,1.0,123,0.0,0,-0.83,0.61,-0.07,1.03,278.55,0.0,B6T1
3213.0,2142,7,45.0,4.0,109,0.0,96,0.0,28,6.0,172,1.0,170,1.0,116,1.13,-1.13,-1.39,2.12,314.97,0.0,B6T1
3213.0,2142,7,46.0,3.0,30,2.0,10,0.0,0,3.0,146,2.0,124,0.0,66,-3.25,0.59,-0.2,3.31,325.14,1.0,B6T1
3213.0,2142,7,47.0,1.0,123,3.0,36,0.0,0,2.0,129,0.0,84,0.0,0,-0.62,0.4,0.74,1.04,291.86,0.0,B6T1
3213.0,2142,7,48.0,3.0,87,1.0,11,0.0,0,3.0,119,1.0,115,0.0,16,-0.83,-0.85,0.52,1.3,309.06,0.0,B6T1
3213.0,2142,7,49.0,4.0,95,1.0,4,0.0,0,3.0,132,0.0,23,0.0,0,0.78,-1.57,1.1,2.07,303.03,0.0,B6T1
3213.0,2142,7,50.0,2.0,62,3.0,22,0.0,0,2.0,118,2.0,127,0.0,0,-3.12,-1.59,-1.16,3.69,324.6,1.0,B6T1
3213.0,2142,7,51.0,2.0,29,2.0,2,0.0,0,2.0,80,0.0,4,0.0,0,-1.6,1.6,-3.41,4.09,334.64,1.0,B6T1
3213.0,2142,7,52.0,1.0,72,3.0,66,0.0,4,3.0,162,1.0,166,0.0,94,-0.3,0.87,1.27,1.57,307.4,0.0,B6T1
3213.0,2142,7,53.0,2.0,64,2.0,6,0.0,0,3.0,187,0.0,55,0.0,8,1.64,-2.39,3.12,4.26,313.62,1.0,B6T1
3213.0,2142,7,54.0,2.0,90,3.0,51,0.0,10,3.0,155,0.0,144,0.0,49,-0.31,0.85,-2.3,2.47,317.35,0.0,B6T1
3213.0,2142,7,55.0,2.0,69,2.0,80,0.0,2,2.0,172,2.0,163,0.0,82,-1.8,4.91,-0.6,5.26,313.59,1.0,B6T1
3213.0,2142,7,56.0,2.0,46,2.0,34,0.0,14,3.0,102,1.0,157,1.0,31,-1.94,0.42,0.26,2.0,273.78,0.0,B6T1
3213.0,2142,7,57.0,2.0,72,2.0,14,0.0,0,2.0,127,1.0,111,0.0,24,-1.64,1.28,0.27,2.1,299.21,0.0,B6T1
3213.0,2142,7,58.0,0.0,0,4.0,35,0.0,0,0.0,48,0.0,53,0.0,0,-0.53,0.2,-2.27,2.34,318.33,0.0,B6T1
3213.0,2142,7,59.0,0.0,4,4.0,30,0.0,4,1.0,147,0.0,132,0.0,21,-0.51,1.44,-0.06,1.53,291.84,0.0,B6T1
3213.0,2142,7,60.0,0.0,56,4.0,68,0.0,0,1.0,154,0.0,124,0.0,16,-1.96,-1.3,-2.07,3.13,294.23,1.0,B6T1
3213.0,2142,7,61.0,4.0,106,1.0,4,0.0,6,4.0,117,1.0,118,0.0,56,0.05,0.38,-0.0,0.38,308.91,0.0,B6T1
3213.0,2142,7,62.0,0.0,2,4.0,18,0.0,0,0.0,81,1.0,142,0.0,0,0.58,-1.81,-0.61,2.0,318.15,0.0,B6T1
3213.0,2142,7,63.0,1.0,88,3.0,41,0.0,0,2.0,129,0.0,128,0.0,0,-0.02,0.35,2.7,2.72,291.98,0.0,B6T1
3213.0,2142,7,64.0,2.0,95,1.0,24,0.0,16,5.0,181,2.0,126,1.0,150,-2.08,0.45,-2.98,3.66,319.09,1.0,B6T1
3213.0,2142,7,65.0,2.0,97,2.0,10,0.0,0,4.0,160,0.0,129,0.0,85,0.48,0.56,-1.57,1.73,304.15,0.0,B6T1
3213.0,2142,7,66.0,1.0,64,3.0,59,0.0,12,2.0,110,0.0,111,0.0,42,0.69,-1.11,-0.01,1.31,319.63,0.0,B6T1
3213.0,2142,7,67.0,0.0,0,4.0,56,0.0,0,0.0,6,1.0,154,0.0,0,-1.34,-1.81,-1.64,2.79,295.12,0.0,B6T1
3213.0,2142,7,68.0,2.0,10,2.0,10,0.0,0,2.0,50,0.0,12,0.0,0,-0.27,0.71,0.24,0.8,305.68,0.0,B6T1
3213.0,2142,7,69.0,2.0,27,2.0,0,0.0,0,2.0,26,0.0,12,0.0,0,1.48,1.15,1.17,2.21,304.35,0.0,B6T1
3213.0,2142,7,70.0,1.0,49,3.0,31,0.0,0,2.0,152,0.0,92,0.0,0,-3.77,1.22,1.97,4.43,340.92,1.0,B6T1
3213.0,2142,7,71.0,2.0,54,3.0,18,0.0,0,2.0,170,0.0,97,0.0,26,-0.46,1.0,0.93,1.44,294.74,0.0,B6T1
3213.0,2142,7,72.0,3.0,62,2.0,42,0.0,0,2.0,135,0.0,160,0.0,43,-0.16,1.37,1.11,1.77,284.07,0.0,B6T1
3213.0,2142,7,73.0,3.0,42,1.0,10,0.0,0,3.0,35,1.0,86,0.0,20,4.11,-2.56,-0.96,4.94,335.93,1.0,B6T1
3213.0,2142,7,74.0,1.0,48,3.0,23,0.0,0,2.0,152,0.0,44,0.0,6,0.85,-0.34,-2.78,2.93,314.35,0.0,B6T1
3213.0,2142,7,75.0,1.0,48,2.0,64,0.0,0,2.0,148,1.0,150,0.0,0,-0.75,-0.73,-0.31,1.09,286.59,0.0,B6T1
3213.0,2142,7,76.0,2.0,57,2.0,12,0.0,0,2.0,118,0.0,28,0.0,2,0.61,-0.96,0.99,1.51,372.73,0.0,B6T1
3213.0,2142,7,77.0,0.0,33,3.0,30,0.0,2,0.0,146,1.0,159,0.0,82,-4.26,1.24,-1.98,4.86,310.29,1.0,B6T1
3213.0,2142,7,78.0,1.0,37,4.0,51,0.0,0,1.0,103,0.0,179,0.0,0,-0.09,-0.02,0.4,0.41,263.85,0.0,B6T1
3213.0,2142,7,79.0,0.0,36,4.0,22,0.0,0,0.0,156,0.0,67,0.0,0,-1.03,-1.75,0.27,2.05,295.3,0.0,B6T1
3213.0,2142,7,80.0,1.0,28,3.0,35,0.0,8,2.0,81,0.0,143,0.0,45,-0.34,-5.32,-1.23,5.47,327.05,1.0,B6T1
3213.0,2142,7,81.0,3.0,82,2.0,4,0.0,0,3.0,172,0.0,22,0.0,2,-1.99,0.65,1.04,2.34,242.63,0.0,B6T1
3213.0,2142,7,82.0,0.0,38,3.0,46,0.0,0,1.0,111,1.0,79,0.0,0,-0.18,-1.85,0.56,1.94,298.17,0.0,B6T1
3213.0,2142,7,83.0,0.0,14,4.0,61,0.0,0,1.0,57,1.0,142,0.0,0,-0.38,0.23,-0.73,0.85,297.16,0.0,B6T1
3213.0,2142,7,84.0,2.0,50,2.0,14,0.0,0,3.0,158,0.0,43,0.0,8,0.13,1.79,-0.78,1.96,303.06,0.0,B6T1
3213.0,2142,7,85.0,1.0,49,3.0,17,0.0,0,2.0,154,0.0,118,0.0,4,-2.09,0.63,0.98,2.39,309.88,0.0,B6T1
3213.0,2142,7,86.0,1.0,68,3.0,35,0.0,4,2.0,115,0.0,107,0.0,40,-1.05,0.33,0.07,1.1,319.47,0.0,B6T1
3213.0,2142,7,87.0,3.0,48,1.0,13,0.0,0,3.0,142,1.0,149,0.0,54,-1.67,6.55,-0.08,6.76,305.22,1.0,B6T1
3213.0,2142,7,88.0,3.0,68,1.0,6,0.0,0,5.0,111,1.0,112,0.0,2,3.09,2.31,-2.11,4.4,290.46,1.0,B6T1
3213.0,2142,7,89.0,3.0,103,1.0,1,0.0,0,3.0,85,0.0,39,0.0,4,1.85,-0.25,-2.32,2.98,305.23,0.0,B6T1
3213.0,2142,7,90.0,1.0,52,3.0,42,0.0,0,3.0,188,0.0,179,0.0,90,-0.74,1.02,-0.21,1.28,315.15,0.0,B6T1
3213.0,2142,7,91.0,0.0,66,6.0,116,0.0,90,1.0,146,1.0,173,1.0,118,0.05,-0.32,-1.16,1.2,300.63,0.0,B6T1
3213.0,2142,7,92.0,1.0,23,3.0,9,0.0,0,1.0,31,1.0,132,0.0,0,-0.15,1.62,-3.26,3.64,268.06,1.0,B6T1
3213.0,2142,7,93.0,2.0,39,2.0,0,0.0,0,3.0,112,0.0,2,0.0,0,0.79,-1.81,-0.43,2.02,282.65,0.0,B6T1
3213.0,2142,7,94.0,1.0,55,3.0,69,0.0,4,1.0,124,1.0,112,0.0,31,-0.21,-2.74,4.68,5.43,314.69,1.0,B6T1
3213.0,2142,7,95.0,0.0,26,4.0,52,0.0,0,1.0,123,1.0,114,0.0,8,-1.06,-1.89,1.38,2.57,312.61,0.0,B6T1
3213.0,2142,7,96.0,0.0,14,4.0,65,0.0,0,2.0,88,0.0,123,0.0,0,0.63,0.27,-1.6,1.74,319.14,0.0,B6T1
3213.0,2142,7,97.0,2.0,59,2.0,16,0.0,0,3.0,109,0.0,106,0.0,34,-1.61,1.76,-1.07,2.61,310.17,0.0,B6T1
3213.0,2142,7,98.0,2.0,88,2.0,36,0.0,0,2.0,147,1.0,96,0.0,2,-2.3,-4.07,0.68,4.72,312.53,1.0,B6T1
3213.0,2142,7,99.0,1.0,88,3.0,17,0.0,0,2.0,141,0.0,72,0.0,2,-1.47,-0.69,1.08,1.95,288.46,0.0,B6T1
3213.0,2142,7,100.0,1.0,43,3.0,135,0.0,90,1.0,60,3.0,179,1.0,118,-0.14,-2.62,-0.47,2.67,312.81,0.0,B6T1
3672.0,2448,8,1.0,1.0,88,3.0,54,0.0,0,2.0,137,0.0,132,0.0,0,-1.32,-0.55,3.0,3.32,298.85,1.0,B6T1
3672.0,2448,8,2.0,4.0,84,1.0,4,0.0,0,5.0,156,0.0,143,0.0,128,0.28,-0.83,-0.7,1.12,297.21,0.0,B6T1
3672.0,2448,8,3.0,1.0,67,4.0,15,0.0,0,1.0,131,0.0,58,0.0,24,-0.67,-1.28,0.57,1.55,315.68,0.0,B6T1
3672.0,2448,8,4.0,2.0,102,2.0,33,0.0,0,4.0,141,0.0,69,0.0,18,-2.53,1.97,3.83,5.0,318.37,1.0,B6T1
3672.0,2448,8,5.0,0.0,0,4.0,75,0.0,0,0.0,30,0.0,179,0.0,0,-3.17,0.29,2.48,4.04,313.72,1.0,B6T1
3672.0,2448,8,6.0,1.0,99,3.0,55,0.0,0,1.0,107,0.0,123,0.0,18,0.24,1.52,-1.06,1.87,306.24,0.0,B6T1
3672.0,2448,8,7.0,1.0,85,3.0,69,0.0,18,5.0,164,2.0,159,1.0,102,0.73,-0.04,-1.48,1.65,303.29,0.0,B6T1
3672.0,2448,8,8.0,3.0,110,2.0,31,0.0,10,4.0,206,0.0,119,0.0,150,-4.14,-4.32,-0.34,5.99,301.61,1.0,B6T1
3672.0,2448,8,9.0,0.0,0,4.0,34,0.0,0,0.0,74,1.0,161,0.0,58,0.06,0.28,0.26,0.39,268.91,0.0,B6T1
3672.0,2448,8,10.0,2.0,86,2.0,67,0.0,0,1.0,152,1.0,191,0.0,30,0.67,-0.76,-0.43,1.1,271.79,0.0,B6T1
3672.0,2448,8,11.0,0.0,44,3.0,48,0.0,6,4.0,175,1.0,124,1.0,77,2.82,-1.11,-3.3,4.48,305.72,1.0,B6T1
3672.0,2448,8,12.0,1.0,78,3.0,37,0.0,2,1.0,144,1.0,152,1.0,73,1.93,0.37,-0.29,1.99,300.31,0.0,B6T1
3672.0,2448,8,13.0,2.0,78,3.0,59,0.0,0,1.0,95,0.0,155,0.0,0,-3.88,1.98,0.03,4.36,305.26,1.0,B6T1
3672.0,2448,8,14.0,3.0,102,1.0,2,0.0,0,5.0,185,0.0,60,0.0,107,1.65,-0.27,-0.84,1.87,324.87,0.0,B6T1
3672.0,2448,8,15.0,0.0,56,4.0,45,0.0,0,0.0,145,1.0,125,0.0,0,-1.14,0.26,2.53,2.79,282.57,0.0,B6T1
3672.0,2448,8,16.0,1.0,44,3.0,42,0.0,0,1.0,94,0.0,139,0.0,0,4.03,-1.21,1.42,4.44,333.43,1.0,B6T1
3672.0,2448,8,17.0,4.0,98,1.0,23,0.0,0,4.0,138,0.0,131,0.0,41,-1.27,-0.14,-0.35,1.32,287.19,0.0,B6T1
3672.0,2448,8,18.0,0.0,21,4.0,12,0.0,0,2.0,114,0.0,68,0.0,0,2.42,2.53,1.22,3.71,287.71,1.0,B6T1
3672.0,2448,8,19.0,1.0,51,3.0,45,0.0,0,1.0,108,0.0,117,0.0,18,-0.94,-2.92,-2.11,3.72,309.52,1.0,B6T1
3672.0,2448,8,20.0,2.0,136,1.0,6,0.0,0,4.0,140,0.0,21,0.0,0,-0.33,2.47,-1.03,2.7,289.49,0.0,B6T1
3672.0,2448,8,21.0,2.0,78,2.0,48,0.0,0,2.0,112,0.0,111,0.0,0,-0.84,-1.06,-2.11,2.51,320.74,0.0,B6T1
3672.0,2448,8,22.0,3.0,60,1.0,0,0.0,0,3.0,90,1.0,11,0.0,0,-0.57,0.87,1.7,1.99,308.91,0.0,B6T1
3672.0,2448,8,23.0,3.0,89,1.0,0,0.0,0,4.0,89,0.0,0,0.0,0,-0.37,-0.31,1.64,1.71,278.18,0.0,B6T1
3672.0,2448,8,24.0,2.0,53,3.0,81,0.0,0,2.0,165,1.0,155,0.0,131,1.06,-1.35,-0.32,1.75,304.48,0.0,B6T1
3672.0,2448,8,25.0,2.0,89,3.0,27,0.0,0,2.0,124,0.0,77,0.0,0,1.39,0.04,0.59,1.51,304.23,0.0,B6T1
3672.0,2448,8,26.0,1.0,102,3.0,46,0.0,2,3.0,111,2.0,176,1.0,83,0.52,1.14,0.28,1.28,287.84,0.0,B6T1
3672.0,2448,8,27.0,4.0,52,0.0,19,0.0,0,4.0,111,0.0,91,0.0,30,1.08,2.86,-1.22,3.29,333.47,1.0,B6T1
3672.0,2448,8,28.0,1.0,51,3.0,29,0.0,0,2.0,194,0.0,142,0.0,97,0.35,-0.52,3.89,3.94,301.93,1.0,B6T1
3672.0,2448,8,29.0,1.0,57,3.0,58,0.0,0,1.0,156,1.0,164,0.0,33,-2.47,-0.79,1.55,3.02,314.78,1.0,B6T1
3672.0,2448,8,30.0,4.0,103,1.0,10,0.0,0,4.0,118,0.0,26,0.0,0,0.97,-1.83,-2.76,3.45,312.2,1.0,B6T1
3672.0,2448,8,31.0,2.0,85,2.0,27,0.0,0,2.0,166,1.0,90,0.0,0,-0.94,1.22,-2.93,3.31,319.76,1.0,B6T1
3672.0,2448,8,32.0,4.0,117,1.0,2,0.0,0,4.0,172,0.0,81,0.0,22,1.07,1.92,-0.01,2.2,313.42,0.0,B6T1
3672.0,2448,8,33.0,0.0,0,5.0,72,0.0,0,0.0,0,1.0,175,0.0,0,0.82,-1.37,-0.67,1.73,282.05,0.0,B6T1
3672.0,2448,8,34.0,2.0,75,2.0,18,0.0,0,2.0,128,0.0,43,0.0,2,1.13,-4.76,2.93,5.7,314.07,1.0,B6T1
3672.0,2448,8,35.0,2.0,75,3.0,28,0.0,0,2.0,155,0.0,66,0.0,0,1.34,-1.38,0.26,1.94,267.16,0.0,B6T1
3672.0,2448,8,36.0,0.0,10,4.0,77,0.0,0,1.0,116,2.0,180,0.0,16,-0.51,0.62,1.8,1.97,305.13,0.0,B6T1
3672.0,2448,8,37.0,1.0,35,3.0,65,0.0,0,1.0,125,1.0,131,0.0,8,-3.67,3.76,-0.76,5.31,341.1,1.0,B6T1
3672.0,2448,8,38.0,0.0,2,4.0,24,0.0,0,0.0,51,1.0,101,0.0,0,0.17,1.77,1.62,2.41,275.88,0.0,B6T1
3672.0,2448,8,39.0,3.0,79,1.0,6,0.0,0,4.0,102,0.0,50,0.0,107,0.18,0.51,-1.76,1.84,292.4,0.0,B6T1
